Date,Amount
12/26/2019,1509.300049
12/27/2019,1513.800049
12/29/2019,1517
12/30/2019,1514.5
12/31/2019,1519.5
1/2/2020,1524.5
1/3/2020,1549.199951
1/5/2020,1571.599976
1/6/2020,1566.199951
1/7/2020,1571.800049
1/8/2020,1557.400024
1/9/2020,1551.699951
1/10/2020,1557.5
1/12/2020,1560.099976
1/13/2020,1548.400024
1/14/2020,1542.400024
1/15/2020,1552.099976
1/16/2020,1549
1/17/2020,1558.800049
1/19/2020,1557
1/21/2020,1556.400024
1/22/2020,1555.300049
1/23/2020,1564.599976
1/24/2020,1571.099976
1/26/2020,1581.900024
1/27/2020,1576.800049
1/28/2020,1569.199951
1/29/2020,1569.800049
1/30/2020,1583.5
1/31/2020,1582.900024
2/2/2020,1594
2/3/2020,1577.199951
2/4/2020,1550.400024
2/5/2020,1557.800049
2/6/2020,1565.099976
2/7/2020,1568.599976
2/9/2020,1577.599976
2/10/2020,1574.699951
2/11/2020,1565.599976
2/12/2020,1567.400024
2/13/2020,1575.099976
2/14/2020,1582.699951
2/16/2020,1585.099976
2/18/2020,1600
2/19/2020,1607.5
2/20/2020,1616.599976
2/21/2020,1644.599976
2/23/2020,1667.099976
2/24/2020,1672.400024
2/25/2020,1646.900024
2/26/2020,1640
2/27/2020,1643.099976
2/28/2020,1642.5
3/1/2020,1564.099976
3/2/2020,1566.699951
3/3/2020,1594.800049
3/4/2020,1644.400024
3/5/2020,1643
3/6/2020,1668
3/8/2020,1670.800049
3/9/2020,1672.400024
3/10/2020,1675.699951
3/11/2020,1660.300049
3/12/2020,1642.300049
3/13/2020,1590.300049
3/15/2020,1515.699951
3/16/2020,1516.699951
3/17/2020,1486.5
3/18/2020,1525.800049
3/19/2020,1477.900024
3/20/2020,1479.300049
3/22/2020,1495.599976
3/23/2020,1575.699951
3/24/2020,1696.099976
3/25/2020,1638.099976
3/26/2020,1636.599976
3/27/2020,1630.599976
3/29/2020,1664.199951
3/30/2020,1637.199951
3/31/2020,1592.400024
4/1/2020,1605.199951
4/2/2020,1637.699951
4/3/2020,1648.800049
