Date,Amount
3/12/2020,63.720001
3/13/2020,67.379997
3/16/2020,59.040001
3/17/2020,64.080002
3/18/2020,57
3/19/2020,62.639999
3/20/2020,69.779999
3/23/2020,65.260002
3/24/2020,69.099998
3/25/2020,74.660004
3/26/2020,75.860001
3/27/2020,71.639999
3/30/2020,73
3/31/2020,75.400002
4/1/2020,67.059998
4/2/2020,65.099998
4/3/2020,63.84
4/6/2020,67.18
