Date,Amount
3/11/2020,2865.75
3/12/2020,2740.300049
3/13/2020,2468.899902
3/15/2020,2468.899902
3/16/2020,2683.899902
3/17/2020,2406.25
3/18/2020,2485.5
3/19/2020,2401.399902
3/20/2020,2389
3/22/2020,2191.5
3/23/2020,2257
3/24/2020,2432.75
3/25/2020,2464.25
3/26/2020,2618.25
3/27/2020,2520
3/29/2020,2494.75
3/30/2020,2615
3/31/2020,2542
4/1/2020,2469
4/2/2020,2504.25
4/3/2020,2480.25
4/5/2020,null
4/6/2020,2566.25
