Date,Amount
3/13/2020,114.099998
3/16/2020,106.760002
3/17/2020,119.260002
3/18/2020,122.580002
3/19/2020,119.449997
3/20/2020,113.970001
3/23/2020,114.279999
3/24/2020,115.029999
3/25/2020,109.400002
3/26/2020,109.82
3/27/2020,109.580002
3/30/2020,115.190002
3/31/2020,113.620003
4/1/2020,114.139999
4/2/2020,118.650002
4/3/2020,119.480003
