Date,Amount
3/17/2020,25.530001
3/18/2020,17.73
3/19/2020,17.209999
3/20/2020,19.690001
3/23/2020,16.809999
3/24/2020,19.75
3/25/2020,21.530001
3/26/2020,25.299999
3/27/2020,24.92
3/30/2020,21.719999
3/31/2020,21.700001
4/1/2020,19.91
4/2/2020,18.969999
4/3/2020,18.610001
